age,workclass,education_num,marital_status,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,occupation_grouped,native_country_grouped
68,Private,14,Never-married,Not-in-family,White,Female,6360,0,20,<=50K,Adm-clerical,United-States
42,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other-service,United-States
24,Private,9,Never-married,Not-in-family,White,Female,0,2001,37,<=50K,Adm-clerical,United-States
54,Private,10,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Other,United-States
22,Private,10,Never-married,Own-child,White,Male,0,0,40,<=50K,Other,United-States
17,Private,5,Never-married,Own-child,White,Female,0,0,35,<=50K,Other-service,United-States
46,Self-emp-not-inc,9,Divorced,Not-in-family,White,Male,0,0,50,<=50K,Other,United-States
57,Self-emp-inc,9,Married-civ-spouse,Husband,White,Male,0,1902,30,>50K,Sales,United-States
31,Private,9,Never-married,Unmarried,Black,Female,0,0,24,<=50K,Sales,United-States
17,Private,8,Never-married,Own-child,White,Female,0,1721,25,<=50K,Other-service,United-States
63,Private,1,Married-civ-spouse,Husband,Other,Male,0,0,30,<=50K,Prof-specialty,Mexico
44,Private,15,Divorced,Not-in-family,White,Male,0,0,55,>50K,Prof-specialty,United-States
30,Private,15,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,Prof-specialty,United-States
23,Private,10,Never-married,Own-child,White,Male,0,0,20,<=50K,Prof-specialty,United-States
44,Private,14,Married-civ-spouse,Husband,White,Male,0,1887,60,>50K,Prof-specialty,United-States
34,Private,10,Never-married,Other-relative,White,Male,0,0,20,<=50K,Other,United-States
37,Private,10,Married-civ-spouse,Husband,White,Male,0,0,65,<=50K,Craft-repair,United-States
32,Private,9,Divorced,Own-child,Black,Female,0,0,40,<=50K,Machine-op-inspct,United-States
42,Self-emp-not-inc,9,Married-civ-spouse,Husband,Black,Male,0,0,25,<=50K,Craft-repair,Other
20,Private,10,Never-married,Own-child,White,Female,0,0,10,<=50K,Other-service,United-States
34,State-gov,10,Married-civ-spouse,Husband,Black,Male,4386,0,40,>50K,Prof-specialty,United-States
37,Private,10,Never-married,Unmarried,White,Female,0,0,20,<=50K,Other,Other
47,Federal-gov,9,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Adm-clerical,United-States
25,Private,5,Never-married,Other-relative,White,Male,0,0,45,<=50K,Other,Mexico
36,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,1977,65,>50K,Other,United-States
60,Private,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Sales,United-States
64,Self-emp-inc,9,Married-civ-spouse,Husband,White,Male,2635,0,10,<=50K,Craft-repair,United-States
32,Local-gov,13,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Adm-clerical,United-States
33,State-gov,6,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other-service,United-States
71,Private,13,Never-married,Not-in-family,White,Female,0,0,14,<=50K,Exec-managerial,United-States
55,Local-gov,10,Divorced,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,<=50K,Exec-managerial,United-States
85,Self-emp-not-inc,9,Widowed,Not-in-family,White,Female,0,0,50,<=50K,Sales,United-States
39,Private,15,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,2415,67,>50K,Prof-specialty,Other
25,Private,10,Never-married,Own-child,White,Male,0,0,55,<=50K,Craft-repair,United-States
58,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Craft-repair,United-States
30,Private,11,Divorced,Unmarried,White,Female,0,0,36,<=50K,Prof-specialty,United-States
19,Private,7,Divorced,Unmarried,White,Female,0,0,20,<=50K,Sales,United-States
28,Private,9,Never-married,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,<=50K,Other,United-States
43,Federal-gov,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Prof-specialty,United-States
24,Private,9,Never-married,Not-in-family,White,Male,0,0,38,<=50K,Exec-managerial,United-States
34,Private,13,Never-married,Not-in-family,White,Male,0,0,65,>50K,Sales,United-States
64,Self-emp-not-inc,11,Married-civ-spouse,Husband,White,Male,0,0,55,<=50K,Other,United-States
80,Private,9,Married-spouse-absent,Not-in-family,White,Female,0,0,16,<=50K,Adm-clerical,United-States
79,Local-gov,16,Widowed,Unmarried,White,Female,0,0,40,<=50K,Prof-specialty,United-States
58,Self-emp-not-inc,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Exec-managerial,United-States
43,Private,13,Divorced,Not-in-family,White,Male,0,1876,40,<=50K,Other,United-States
46,Private,9,Divorced,Not-in-family,White,Male,0,0,25,<=50K,Other-service,United-States
35,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,Exec-managerial,United-States
51,Private,11,Married-civ-spouse,Husband,White,Male,5013,0,40,<=50K,Craft-repair,United-States
52,Local-gov,14,Divorced,Not-in-family,White,Female,4787,0,60,>50K,Exec-managerial,United-States
43,Self-emp-inc,13,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,Sales,United-States
68,Private,10,Widowed,Not-in-family,White,Female,0,0,45,<=50K,Exec-managerial,United-States
34,State-gov,13,Married-civ-spouse,Wife,White,Female,0,0,45,>50K,Prof-specialty,United-States
37,Private,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,>50K,Craft-repair,Other
22,Private,9,Never-married,Own-child,Black,Female,0,0,40,<=50K,Sales,United-States
32,Private,9,Married-civ-spouse,Husband,White,Male,0,0,55,<=50K,Other,United-States
65,Self-emp-not-inc,6,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,United-States
28,Private,10,Never-married,Own-child,White,Male,0,0,60,<=50K,Machine-op-inspct,United-States
40,Self-emp-inc,13,Never-married,Not-in-family,White,Female,0,0,45,<=50K,Prof-specialty,United-States
40,Private,7,Never-married,Other-relative,White,Male,0,0,40,<=50K,Other-service,United-States
52,Private,9,Separated,Other-relative,White,Female,0,0,20,<=50K,Other-service,United-States
35,Private,10,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Craft-repair,United-States
62,Self-emp-not-inc,3,Married-civ-spouse,Husband,White,Male,0,0,30,<=50K,Other,United-States
49,Private,11,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Other,United-States
49,Private,9,Divorced,Other-relative,White,Female,0,0,55,<=50K,Machine-op-inspct,United-States
47,Private,13,Married-civ-spouse,Husband,White,Male,15024,0,40,>50K,Prof-specialty,United-States
45,Private,9,Separated,Not-in-family,White,Female,0,0,40,<=50K,Exec-managerial,United-States
37,Private,2,Married-spouse-absent,Other-relative,White,Male,0,0,77,<=50K,Other,Mexico
36,Local-gov,11,Married-civ-spouse,Husband,White,Male,0,0,53,>50K,Other,United-States
36,Private,6,Married-civ-spouse,Husband,White,Male,0,0,70,<=50K,Craft-repair,Mexico
44,Private,13,Married-civ-spouse,Husband,White,Male,0,1902,50,>50K,Prof-specialty,United-States
51,State-gov,14,Married-civ-spouse,Husband,White,Male,0,1977,60,>50K,Prof-specialty,United-States
25,State-gov,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
28,Self-emp-not-inc,9,Never-married,Not-in-family,White,Male,0,0,55,<=50K,Craft-repair,United-States
57,Private,9,Widowed,Unmarried,White,Female,0,0,32,<=50K,Sales,United-States
46,Private,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K,Craft-repair,United-States
59,Private,6,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Other,United-States
28,Private,7,Married-civ-spouse,Own-child,White,Male,0,0,40,<=50K,Other,United-States
25,Private,9,Divorced,Not-in-family,White,Male,2597,0,40,<=50K,Other-service,United-States
35,Private,9,Married-spouse-absent,Unmarried,Black,Female,0,0,40,<=50K,Adm-clerical,United-States
27,Private,12,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Craft-repair,United-States
43,Federal-gov,9,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Adm-clerical,United-States
38,Federal-gov,9,Never-married,Own-child,Black,Female,0,0,40,<=50K,Adm-clerical,United-States
26,Private,10,Never-married,Own-child,White,Female,0,0,40,<=50K,Adm-clerical,United-States
36,Private,9,Separated,Own-child,White,Male,0,0,40,<=50K,Craft-repair,United-States
37,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Machine-op-inspct,United-States
41,Private,7,Married-civ-spouse,Husband,White,Male,0,0,55,<=50K,Other,United-States
44,Private,11,Separated,Not-in-family,White,Female,0,0,40,<=50K,Prof-specialty,Other
48,Self-emp-not-inc,11,Divorced,Not-in-family,White,Female,0,0,50,<=50K,Exec-managerial,United-States
35,Local-gov,9,Married-civ-spouse,Husband,Black,Male,7298,0,35,>50K,Other,United-States
43,Local-gov,13,Divorced,Unmarried,Black,Female,0,0,42,<=50K,Prof-specialty,United-States
57,Federal-gov,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Prof-specialty,United-States
44,Local-gov,9,Married-civ-spouse,Other-relative,White,Female,0,0,40,<=50K,Adm-clerical,United-States
28,Private,9,Never-married,Own-child,White,Male,0,0,40,<=50K,Other-service,United-States
55,Private,6,Widowed,Unmarried,Black,Female,0,0,40,<=50K,Craft-repair,United-States
52,Private,9,Married-civ-spouse,Husband,White,Male,0,2051,38,<=50K,Machine-op-inspct,United-States
30,Private,9,Separated,Unmarried,Black,Female,0,0,40,<=50K,Adm-clerical,United-States
31,Private,16,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,50,>50K,Prof-specialty,Other
50,Self-emp-inc,15,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,Prof-specialty,United-States
43,Self-emp-not-inc,13,Married-civ-spouse,Husband,White,Male,0,0,70,>50K,Other,United-States
33,Private,9,Never-married,Not-in-family,Other,Male,0,0,50,<=50K,Machine-op-inspct,United-States
23,Federal-gov,11,Married-civ-spouse,Husband,White,Male,0,0,25,<=50K,Other,United-States
35,Private,13,Married-civ-spouse,Husband,White,Male,0,0,65,>50K,Other,Other
18,Private,10,Never-married,Own-child,White,Male,0,0,15,<=50K,Other-service,United-States
33,Local-gov,13,Married-civ-spouse,Husband,Black,Male,0,0,70,>50K,Other,United-States
30,Federal-gov,13,Never-married,Other-relative,Asian-Pac-Islander,Female,0,0,45,<=50K,Exec-managerial,United-States
21,Private,10,Never-married,Own-child,White,Male,0,0,15,<=50K,Other,United-States
36,Local-gov,13,Married-civ-spouse,Wife,White,Female,0,0,35,>50K,Adm-clerical,Other
33,Private,14,Married-civ-spouse,Husband,White,Male,7298,0,60,>50K,Exec-managerial,Other
24,Private,10,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,Prof-specialty,United-States
39,Private,10,Divorced,Unmarried,Black,Female,0,0,30,<=50K,Other,United-States
43,Private,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,2829,0,60,<=50K,Other-service,Other
43,Self-emp-not-inc,13,Married-civ-spouse,Husband,White,Male,0,0,21,<=50K,Prof-specialty,United-States
30,State-gov,13,Never-married,Own-child,Black,Female,0,0,40,<=50K,Adm-clerical,United-States
25,Private,7,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
45,Private,9,Married-civ-spouse,Wife,White,Female,0,0,35,<=50K,Other-service,United-States
22,Private,10,Never-married,Not-in-family,White,Male,0,0,20,<=50K,Other,United-States
73,Private,13,Married-civ-spouse,Husband,White,Male,0,2246,40,>50K,Prof-specialty,United-States
26,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Craft-repair,United-States
24,Private,9,Never-married,Other-relative,Black,Male,0,0,45,<=50K,Machine-op-inspct,United-States
18,Private,8,Never-married,Own-child,White,Male,594,0,20,<=50K,Craft-repair,United-States
35,Private,13,Married-civ-spouse,Husband,White,Male,7298,0,35,>50K,Other,United-States
22,Private,10,Separated,Unmarried,White,Female,0,0,43,<=50K,Sales,United-States
28,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,Mexico
38,Private,10,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,Craft-repair,United-States
40,Local-gov,9,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,Adm-clerical,United-States
32,Private,10,Married-civ-spouse,Husband,White,Male,0,0,84,>50K,Machine-op-inspct,United-States
42,Private,9,Married-civ-spouse,Husband,White,Male,0,1902,50,>50K,Other,United-States
31,State-gov,9,Married-civ-spouse,Other-relative,White,Female,0,0,35,<=50K,Adm-clerical,United-States
33,Private,13,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Prof-specialty,Other
54,Self-emp-not-inc,13,Divorced,Not-in-family,White,Male,0,0,65,<=50K,Other,United-States
63,Private,9,Divorced,Not-in-family,White,Male,0,0,25,<=50K,Other,United-States
67,Self-emp-not-inc,13,Married-civ-spouse,Husband,White,Male,0,0,30,<=50K,Sales,United-States
47,Private,9,Divorced,Not-in-family,Black,Female,0,0,14,<=50K,Other-service,United-States
67,Self-emp-inc,13,Widowed,Unmarried,White,Female,0,0,35,<=50K,Other-service,United-States
33,Private,9,Married-civ-spouse,Wife,Other,Female,0,0,19,<=50K,Adm-clerical,United-States
33,Local-gov,9,Separated,Own-child,White,Female,0,0,80,<=50K,Other-service,United-States
25,Local-gov,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Adm-clerical,United-States
35,Private,10,Divorced,Unmarried,White,Male,0,0,40,<=50K,Machine-op-inspct,United-States
54,Private,9,Married-civ-spouse,Husband,White,Male,7688,0,40,>50K,Craft-repair,United-States
35,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,80,>50K,Other,United-States
30,Private,7,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,Other,Mexico
29,Private,6,Never-married,Not-in-family,White,Male,0,0,48,<=50K,Craft-repair,United-States
41,Private,13,Married-civ-spouse,Wife,White,Female,7688,0,10,>50K,Prof-specialty,United-States
40,Private,12,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Other,United-States
46,Private,10,Married-civ-spouse,Husband,White,Male,5178,0,40,>50K,Other,United-States
39,Private,12,Married-civ-spouse,Wife,White,Female,0,0,45,<=50K,Other,United-States
42,Private,13,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,Adm-clerical,United-States
49,Self-emp-not-inc,13,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Craft-repair,United-States
23,Private,10,Never-married,Own-child,White,Female,0,0,40,<=50K,Other-service,United-States
34,Private,4,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
42,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,2042,48,<=50K,Craft-repair,United-States
31,Private,10,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Craft-repair,United-States
31,Private,11,Married-civ-spouse,Husband,White,Male,0,0,30,>50K,Other,United-States
90,Private,14,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,Prof-specialty,United-States
27,Self-emp-not-inc,13,Never-married,Own-child,White,Female,0,0,40,<=50K,Prof-specialty,United-States
30,Self-emp-not-inc,9,Never-married,Not-in-family,White,Male,99999,0,50,>50K,Craft-repair,United-States
27,Local-gov,9,Never-married,Own-child,Black,Female,0,0,40,<=50K,Prof-specialty,United-States
27,Self-emp-not-inc,7,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Exec-managerial,United-States
40,Private,9,Never-married,Own-child,White,Female,0,0,45,<=50K,Adm-clerical,United-States
43,Local-gov,14,Separated,Unmarried,Black,Female,0,0,37,<=50K,Prof-specialty,United-States
26,Private,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Other,United-States
48,Self-emp-not-inc,11,Married-civ-spouse,Wife,White,Female,0,0,15,<=50K,Other-service,United-States
41,Private,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,Other,United-States
32,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,Other
35,Private,7,Married-civ-spouse,Husband,White,Male,0,0,65,<=50K,Sales,United-States
42,Private,10,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,Exec-managerial,United-States
27,State-gov,13,Never-married,Not-in-family,White,Female,4101,0,40,<=50K,Prof-specialty,United-States
25,Private,13,Never-married,Own-child,White,Female,0,0,40,<=50K,Prof-specialty,United-States
46,Local-gov,13,Never-married,Own-child,White,Male,4787,0,45,>50K,Prof-specialty,United-States
34,Private,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,Other-service,Philippines
39,Private,9,Widowed,Not-in-family,White,Female,0,0,40,<=50K,Adm-clerical,United-States
25,Private,13,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Adm-clerical,United-States
45,Private,11,Divorced,Not-in-family,White,Male,2174,0,50,<=50K,Exec-managerial,United-States
46,Private,13,Divorced,Not-in-family,White,Male,0,0,40,<=50K,Prof-specialty,United-States
23,Private,9,Divorced,Not-in-family,White,Male,4650,0,50,<=50K,Craft-repair,Other
37,Private,10,Never-married,Not-in-family,Black,Male,0,0,40,<=50K,Exec-managerial,United-States
38,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,Other,United-States
35,Self-emp-not-inc,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other-service,United-States
49,Self-emp-inc,13,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Sales,United-States
37,Private,12,Married-civ-spouse,Wife,White,Female,0,0,13,>50K,Prof-specialty,United-States
45,Private,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,Other-service,United-States
71,Private,8,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Other-service,United-States
38,Private,11,Never-married,Not-in-family,White,Female,0,0,40,<=50K,Other,United-States
42,Local-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Craft-repair,United-States
29,Private,11,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,Exec-managerial,United-States
56,Self-emp-inc,11,Married-civ-spouse,Husband,White,Male,0,0,54,>50K,Sales,United-States
32,Federal-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Other,United-States
57,Self-emp-not-inc,10,Separated,Not-in-family,White,Male,0,0,35,<=50K,Sales,United-States
55,Private,6,Never-married,Not-in-family,White,Male,0,0,60,<=50K,Other,United-States
66,Private,13,Married-civ-spouse,Husband,White,Male,0,0,50,>50K,Sales,United-States
26,Private,9,Never-married,Own-child,Black,Male,0,0,40,<=50K,Adm-clerical,United-States
58,Self-emp-inc,11,Married-civ-spouse,Husband,White,Male,15024,0,40,>50K,Exec-managerial,United-States
62,Private,13,Married-civ-spouse,Husband,White,Male,0,0,55,>50K,Prof-specialty,United-States
31,Private,13,Never-married,Unmarried,Other,Male,0,0,40,<=50K,Prof-specialty,United-States
38,Private,13,Married-civ-spouse,Husband,White,Male,0,0,56,<=50K,Adm-clerical,United-States
33,Private,13,Divorced,Not-in-family,White,Female,0,0,40,<=50K,Exec-managerial,United-States
51,Federal-gov,10,Divorced,Not-in-family,Black,Female,0,0,40,<=50K,Prof-specialty,United-States
20,Private,11,Never-married,Own-child,White,Male,0,0,40,<=50K,Other,United-States
40,Federal-gov,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,Adm-clerical,United-States
20,Private,6,Never-married,Not-in-family,White,Male,0,0,40,<=50K,Other-service,United-States
41,Local-gov,10,Divorced,Unmarried,White,Female,0,0,25,<=50K,Exec-managerial,United-States
44,Private,8,Divorced,Unmarried,White,Female,0,0,40,<=50K,Machine-op-inspct,United-States
